"CODE","ACCPDX","STRAGE","ENDAGE","SEX","PDX_LEVEL","BK1","BK2"
"X9163","False",0,200,"12",0,"",""
"X9164","False",0,200,"12",0,"",""
"X9168","False",0,200,"12",0,"",""
"X9169","False",0,200,"12",0,"",""
"X917","False",0,200,"12",0,"",""
"X9170","False",0,200,"12",0,"",""
"X9171","False",0,200,"12",0,"",""
"X9172","False",0,200,"12",0,"",""
"X9173","False",0,200,"12",0,"",""
"X9174","False",0,200,"12",0,"",""
"X9178","False",0,200,"12",0,"",""
"X9179","False",0,200,"12",0,"",""
"X918","False",0,200,"12",0,"",""
"X9180","False",0,200,"12",0,"",""
"X9181","False",0,200,"12",0,"",""
"X9182","False",0,200,"12",0,"",""
"X9183","False",0,200,"12",0,"",""
"X9184","False",0,200,"12",0,"",""
"X9188","False",0,200,"12",0,"",""
"X9189","False",0,200,"12",0,"",""
"X919","False",0,200,"12",0,"",""
"X9190","False",0,200,"12",0,"",""
"X9191","False",0,200,"12",0,"",""
"X9192","False",0,200,"12",0,"",""
"X9193","False",0,200,"12",0,"",""
"X9194","False",0,200,"12",0,"",""
"X9198","False",0,200,"12",0,"",""
"X9199","False",0,200,"12",0,"",""
"X92","False",0,200,"12",0,"",""
"X920","False",0,200,"12",0,"",""
"X9200","False",0,200,"12",0,"",""
"X9201","False",0,200,"12",0,"",""
"X9202","False",0,200,"12",0,"",""
"X9203","False",0,200,"12",0,"",""
"X9204","False",0,200,"12",0,"",""
"X9208","False",0,200,"12",0,"",""
"X9209","False",0,200,"12",0,"",""
"X921","False",0,200,"12",0,"",""
"X9210","False",0,200,"12",0,"",""
"X9211","False",0,200,"12",0,"",""
"X9212","False",0,200,"12",0,"",""
"X9213","False",0,200,"12",0,"",""
"X9214","False",0,200,"12",0,"",""
"X9218","False",0,200,"12",0,"",""
"X9219","False",0,200,"12",0,"",""
"X922","False",0,200,"12",0,"",""
"X9220","False",0,200,"12",0,"",""
"X9221","False",0,200,"12",0,"",""
"X9222","False",0,200,"12",0,"",""
"X9223","False",0,200,"12",0,"",""
"X9224","False",0,200,"12",0,"",""
"X9228","False",0,200,"12",0,"",""
"X9229","False",0,200,"12",0,"",""
"X923","False",0,200,"12",0,"",""
"X9230","False",0,200,"12",0,"",""
"X9231","False",0,200,"12",0,"",""
"X9232","False",0,200,"12",0,"",""
"X9233","False",0,200,"12",0,"",""
"X9234","False",0,200,"12",0,"",""
"X9238","False",0,200,"12",0,"",""
"X9239","False",0,200,"12",0,"",""
"X924","False",0,200,"12",0,"",""
"X9240","False",0,200,"12",0,"",""
"X9241","False",0,200,"12",0,"",""
"X9242","False",0,200,"12",0,"",""
"X9243","False",0,200,"12",0,"",""
"X9244","False",0,200,"12",0,"",""
"X9248","False",0,200,"12",0,"",""
"X9249","False",0,200,"12",0,"",""
"X925","False",0,200,"12",0,"",""
"X9250","False",0,200,"12",0,"",""
"X9251","False",0,200,"12",0,"",""
"X9252","False",0,200,"12",0,"",""
"X9253","False",0,200,"12",0,"",""
"X9254","False",0,200,"12",0,"",""
"X9258","False",0,200,"12",0,"",""
"X9259","False",0,200,"12",0,"",""
"X926","False",0,200,"12",0,"",""
"X9260","False",0,200,"12",0,"",""
"X9261","False",0,200,"12",0,"",""
"X9262","False",0,200,"12",0,"",""
"X9263","False",0,200,"12",0,"",""
"X9264","False",0,200,"12",0,"",""
"X9268","False",0,200,"12",0,"",""
"X9269","False",0,200,"12",0,"",""
"X927","False",0,200,"12",0,"",""
"X9270","False",0,200,"12",0,"",""
"X9271","False",0,200,"12",0,"",""
"X9272","False",0,200,"12",0,"",""
"X9273","False",0,200,"12",0,"",""
"X9274","False",0,200,"12",0,"",""
"X9278","False",0,200,"12",0,"",""
"X9279","False",0,200,"12",0,"",""
"X928","False",0,200,"12",0,"",""
"X9280","False",0,200,"12",0,"",""
"X9281","False",0,200,"12",0,"",""
"X9282","False",0,200,"12",0,"",""
"X9283","False",0,200,"12",0,"",""
"X9284","False",0,200,"12",0,"",""
"X9288","False",0,200,"12",0,"",""
"X9289","False",0,200,"12",0,"",""
"X929","False",0,200,"12",0,"",""
"X9290","False",0,200,"12",0,"",""
"X9291","False",0,200,"12",0,"",""
"X9292","False",0,200,"12",0,"",""
"X9293","False",0,200,"12",0,"",""
"X9294","False",0,200,"12",0,"",""
"X9298","False",0,200,"12",0,"",""
"X9299","False",0,200,"12",0,"",""
"X93","False",0,200,"12",0,"",""
"X930","False",0,200,"12",0,"",""
"X9300","False",0,200,"12",0,"",""
"X9301","False",0,200,"12",0,"",""
"X9302","False",0,200,"12",0,"",""
"X9303","False",0,200,"12",0,"",""
"X9304","False",0,200,"12",0,"",""
"X9308","False",0,200,"12",0,"",""
"X9309","False",0,200,"12",0,"",""
"X931","False",0,200,"12",0,"",""
"X9310","False",0,200,"12",0,"",""
"X9311","False",0,200,"12",0,"",""
"X9312","False",0,200,"12",0,"",""
"X9313","False",0,200,"12",0,"",""
"X9314","False",0,200,"12",0,"",""
"X9318","False",0,200,"12",0,"",""
"X9319","False",0,200,"12",0,"",""
"X932","False",0,200,"12",0,"",""
"X9320","False",0,200,"12",0,"",""
"X9321","False",0,200,"12",0,"",""
"X9322","False",0,200,"12",0,"",""
"X9323","False",0,200,"12",0,"",""
"X9324","False",0,200,"12",0,"",""
"X9328","False",0,200,"12",0,"",""
"X9329","False",0,200,"12",0,"",""
"X933","False",0,200,"12",0,"",""
"X9330","False",0,200,"12",0,"",""
"X9331","False",0,200,"12",0,"",""
"X9332","False",0,200,"12",0,"",""
"X9333","False",0,200,"12",0,"",""
"X9334","False",0,200,"12",0,"",""
"X9338","False",0,200,"12",0,"",""
"X9339","False",0,200,"12",0,"",""
"X934","False",0,200,"12",0,"",""
"X9340","False",0,200,"12",0,"",""
"X9341","False",0,200,"12",0,"",""
"X9342","False",0,200,"12",0,"",""
"X9343","False",0,200,"12",0,"",""
"X9344","False",0,200,"12",0,"",""
"X9348","False",0,200,"12",0,"",""
"X9349","False",0,200,"12",0,"",""
"X935","False",0,200,"12",0,"",""
"X9350","False",0,200,"12",0,"",""
"X9351","False",0,200,"12",0,"",""
"X9352","False",0,200,"12",0,"",""
"X9353","False",0,200,"12",0,"",""
"X9354","False",0,200,"12",0,"",""
"X9358","False",0,200,"12",0,"",""
"X9359","False",0,200,"12",0,"",""
"X936","False",0,200,"12",0,"",""
"X9360","False",0,200,"12",0,"",""
"X9361","False",0,200,"12",0,"",""
"X9362","False",0,200,"12",0,"",""
"X9363","False",0,200,"12",0,"",""
"X9364","False",0,200,"12",0,"",""
"X9368","False",0,200,"12",0,"",""
"X9369","False",0,200,"12",0,"",""
"X937","False",0,200,"12",0,"",""
"X9370","False",0,200,"12",0,"",""
"X9371","False",0,200,"12",0,"",""
"X9372","False",0,200,"12",0,"",""
"X9373","False",0,200,"12",0,"",""
"X9374","False",0,200,"12",0,"",""
"X9378","False",0,200,"12",0,"",""
"X9379","False",0,200,"12",0,"",""
"X938","False",0,200,"12",0,"",""
"X9380","False",0,200,"12",0,"",""
"X9381","False",0,200,"12",0,"",""
"X9382","False",0,200,"12",0,"",""
"X9383","False",0,200,"12",0,"",""
"X9384","False",0,200,"12",0,"",""
"X9388","False",0,200,"12",0,"",""
"X9389","False",0,200,"12",0,"",""
"X939","False",0,200,"12",0,"",""
"X9390","False",0,200,"12",0,"",""
"X9391","False",0,200,"12",0,"",""
"X9392","False",0,200,"12",0,"",""
"X9393","False",0,200,"12",0,"",""
"X9394","False",0,200,"12",0,"",""
"X9398","False",0,200,"12",0,"",""
"X9399","False",0,200,"12",0,"",""
"X94","False",0,200,"12",0,"",""
"X940","False",0,200,"12",0,"",""
"X9400","False",0,200,"12",0,"",""
"X9401","False",0,200,"12",0,"",""
"X9402","False",0,200,"12",0,"",""
"X9403","False",0,200,"12",0,"",""
"X9404","False",0,200,"12",0,"",""
"X9408","False",0,200,"12",0,"",""
"X9409","False",0,200,"12",0,"",""
"X941","False",0,200,"12",0,"",""
"X9410","False",0,200,"12",0,"",""
"X9411","False",0,200,"12",0,"",""
"X9412","False",0,200,"12",0,"",""
"X9413","False",0,200,"12",0,"",""
"X9414","False",0,200,"12",0,"",""
"X9418","False",0,200,"12",0,"",""
"X9419","False",0,200,"12",0,"",""
"X942","False",0,200,"12",0,"",""
"X9420","False",0,200,"12",0,"",""
"X9421","False",0,200,"12",0,"",""
"X9422","False",0,200,"12",0,"",""
"X9423","False",0,200,"12",0,"",""
"X9424","False",0,200,"12",0,"",""
"X9428","False",0,200,"12",0,"",""
"X9429","False",0,200,"12",0,"",""
"X943","False",0,200,"12",0,"",""
"X9430","False",0,200,"12",0,"",""
"X9431","False",0,200,"12",0,"",""
"X9432","False",0,200,"12",0,"",""
"X9433","False",0,200,"12",0,"",""
"X9434","False",0,200,"12",0,"",""
"X9438","False",0,200,"12",0,"",""
"X9439","False",0,200,"12",0,"",""
"X944","False",0,200,"12",0,"",""
"X9440","False",0,200,"12",0,"",""
"X9441","False",0,200,"12",0,"",""
"X9442","False",0,200,"12",0,"",""
"X9443","False",0,200,"12",0,"",""
"X9444","False",0,200,"12",0,"",""
"X9448","False",0,200,"12",0,"",""
"X9449","False",0,200,"12",0,"",""
"X945","False",0,200,"12",0,"",""
"X9450","False",0,200,"12",0,"",""
"X9451","False",0,200,"12",0,"",""
"X9452","False",0,200,"12",0,"",""
"X9453","False",0,200,"12",0,"",""
"X9454","False",0,200,"12",0,"",""
"X9458","False",0,200,"12",0,"",""
"X9459","False",0,200,"12",0,"",""
"X946","False",0,200,"12",0,"",""
"X9460","False",0,200,"12",0,"",""
"X9461","False",0,200,"12",0,"",""
"X9462","False",0,200,"12",0,"",""
"X9463","False",0,200,"12",0,"",""
"X9464","False",0,200,"12",0,"",""
"X9468","False",0,200,"12",0,"",""
"X9469","False",0,200,"12",0,"",""
"X947","False",0,200,"12",0,"",""
"X9470","False",0,200,"12",0,"",""
"X9471","False",0,200,"12",0,"",""
"X9472","False",0,200,"12",0,"",""
"X9473","False",0,200,"12",0,"",""
"X9474","False",0,200,"12",0,"",""
"X9478","False",0,200,"12",0,"",""
"X9479","False",0,200,"12",0,"",""
"X948","False",0,200,"12",0,"",""
"X9480","False",0,200,"12",0,"",""
"X9481","False",0,200,"12",0,"",""
"X9482","False",0,200,"12",0,"",""
"X9483","False",0,200,"12",0,"",""
"X9484","False",0,200,"12",0,"",""
"X9488","False",0,200,"12",0,"",""
"X9489","False",0,200,"12",0,"",""
"X949","False",0,200,"12",0,"",""
"X9490","False",0,200,"12",0,"",""
"X9491","False",0,200,"12",0,"",""
"X9492","False",0,200,"12",0,"",""
"X9493","False",0,200,"12",0,"",""
"X9494","False",0,200,"12",0,"",""
"X9498","False",0,200,"12",0,"",""
"X9499","False",0,200,"12",0,"",""
"X95","False",0,200,"12",0,"",""
"X950","False",0,200,"12",0,"",""
"X9500","False",0,200,"12",0,"",""
"X9501","False",0,200,"12",0,"",""
"X9502","False",0,200,"12",0,"",""
"X9503","False",0,200,"12",0,"",""
"X9504","False",0,200,"12",0,"",""
"X9508","False",0,200,"12",0,"",""
"X9509","False",0,200,"12",0,"",""
"X951","False",0,200,"12",0,"",""
"X9510","False",0,200,"12",0,"",""
"X9511","False",0,200,"12",0,"",""
"X9512","False",0,200,"12",0,"",""
"X9513","False",0,200,"12",0,"",""
"X9514","False",0,200,"12",0,"",""
"X9518","False",0,200,"12",0,"",""
"X9519","False",0,200,"12",0,"",""
"X952","False",0,200,"12",0,"",""
"X9520","False",0,200,"12",0,"",""
"X9521","False",0,200,"12",0,"",""
"X9522","False",0,200,"12",0,"",""
"X9523","False",0,200,"12",0,"",""
"X9524","False",0,200,"12",0,"",""
"X9528","False",0,200,"12",0,"",""
"X9529","False",0,200,"12",0,"",""
"X953","False",0,200,"12",0,"",""
"X9530","False",0,200,"12",0,"",""
"X9531","False",0,200,"12",0,"",""
"X9532","False",0,200,"12",0,"",""
"X9533","False",0,200,"12",0,"",""
"X9534","False",0,200,"12",0,"",""
"X9538","False",0,200,"12",0,"",""
"X9539","False",0,200,"12",0,"",""
"X954","False",0,200,"12",0,"",""
"X9540","False",0,200,"12",0,"",""
"X9541","False",0,200,"12",0,"",""
"X9542","False",0,200,"12",0,"",""
"X9543","False",0,200,"12",0,"",""
"X9544","False",0,200,"12",0,"",""
"X9548","False",0,200,"12",0,"",""
"X9549","False",0,200,"12",0,"",""
"X955","False",0,200,"12",0,"",""
"X9550","False",0,200,"12",0,"",""
"X9551","False",0,200,"12",0,"",""
"X9552","False",0,200,"12",0,"",""
"X9553","False",0,200,"12",0,"",""
"X9554","False",0,200,"12",0,"",""
"X9558","False",0,200,"12",0,"",""
"X9559","False",0,200,"12",0,"",""
"X956","False",0,200,"12",0,"",""
"X9560","False",0,200,"12",0,"",""
"X9561","False",0,200,"12",0,"",""
"X9562","False",0,200,"12",0,"",""
"X9563","False",0,200,"12",0,"",""
"X9564","False",0,200,"12",0,"",""
"X9568","False",0,200,"12",0,"",""
"X9569","False",0,200,"12",0,"",""
"X957","False",0,200,"12",0,"",""
"X9570","False",0,200,"12",0,"",""
"X9571","False",0,200,"12",0,"",""
"X9572","False",0,200,"12",0,"",""
"X9573","False",0,200,"12",0,"",""
"X9574","False",0,200,"12",0,"",""
"X9578","False",0,200,"12",0,"",""
"X9579","False",0,200,"12",0,"",""
"X958","False",0,200,"12",0,"",""
"X9580","False",0,200,"12",0,"",""
"X9581","False",0,200,"12",0,"",""
"X9582","False",0,200,"12",0,"",""
"X9583","False",0,200,"12",0,"",""
"X9584","False",0,200,"12",0,"",""
"X9588","False",0,200,"12",0,"",""
"X9589","False",0,200,"12",0,"",""
"X959","False",0,200,"12",0,"",""
"X9590","False",0,200,"12",0,"",""
"X9591","False",0,200,"12",0,"",""
"X9592","False",0,200,"12",0,"",""
"X9593","False",0,200,"12",0,"",""
"X9594","False",0,200,"12",0,"",""
"X9598","False",0,200,"12",0,"",""
"X9599","False",0,200,"12",0,"",""
"X96","False",0,200,"12",0,"",""
"X960","False",0,200,"12",0,"",""
"X9600","False",0,200,"12",0,"",""
"X9601","False",0,200,"12",0,"",""
"X9602","False",0,200,"12",0,"",""
"X9603","False",0,200,"12",0,"",""
"X9604","False",0,200,"12",0,"",""
"X9608","False",0,200,"12",0,"",""
"X9609","False",0,200,"12",0,"",""
"X961","False",0,200,"12",0,"",""
"X9610","False",0,200,"12",0,"",""
"X9611","False",0,200,"12",0,"",""
"X9612","False",0,200,"12",0,"",""
"X9613","False",0,200,"12",0,"",""
"X9614","False",0,200,"12",0,"",""
"X9618","False",0,200,"12",0,"",""
"X9619","False",0,200,"12",0,"",""
"X962","False",0,200,"12",0,"",""
"X9620","False",0,200,"12",0,"",""
"X9621","False",0,200,"12",0,"",""
"X9622","False",0,200,"12",0,"",""
"X9623","False",0,200,"12",0,"",""
"X9624","False",0,200,"12",0,"",""
"X9628","False",0,200,"12",0,"",""
"X9629","False",0,200,"12",0,"",""
"X963","False",0,200,"12",0,"",""
"X9630","False",0,200,"12",0,"",""
"X9631","False",0,200,"12",0,"",""
"X9632","False",0,200,"12",0,"",""
"X9633","False",0,200,"12",0,"",""
"X9634","False",0,200,"12",0,"",""
"X9638","False",0,200,"12",0,"",""
"X9639","False",0,200,"12",0,"",""
"X964","False",0,200,"12",0,"",""
"X9640","False",0,200,"12",0,"",""
"X9641","False",0,200,"12",0,"",""
"X9642","False",0,200,"12",0,"",""
"X9643","False",0,200,"12",0,"",""
"X9644","False",0,200,"12",0,"",""
"X9648","False",0,200,"12",0,"",""
"X9649","False",0,200,"12",0,"",""
"X965","False",0,200,"12",0,"",""
"X9650","False",0,200,"12",0,"",""
"X9651","False",0,200,"12",0,"",""
"X9652","False",0,200,"12",0,"",""
"X9653","False",0,200,"12",0,"",""
"X9654","False",0,200,"12",0,"",""
"X9658","False",0,200,"12",0,"",""
"X9659","False",0,200,"12",0,"",""
"X966","False",0,200,"12",0,"",""
"X9660","False",0,200,"12",0,"",""
"X9661","False",0,200,"12",0,"",""
"X9662","False",0,200,"12",0,"",""
"X9663","False",0,200,"12",0,"",""
"X9664","False",0,200,"12",0,"",""
"X9668","False",0,200,"12",0,"",""
"X9669","False",0,200,"12",0,"",""
"X967","False",0,200,"12",0,"",""
"X9670","False",0,200,"12",0,"",""
"X9671","False",0,200,"12",0,"",""
"X9672","False",0,200,"12",0,"",""
"X9673","False",0,200,"12",0,"",""
"X9674","False",0,200,"12",0,"",""
"X9678","False",0,200,"12",0,"",""
"X9679","False",0,200,"12",0,"",""
"X968","False",0,200,"12",0,"",""
"X9680","False",0,200,"12",0,"",""
"X9681","False",0,200,"12",0,"",""
"X9682","False",0,200,"12",0,"",""
"X9683","False",0,200,"12",0,"",""
"X9684","False",0,200,"12",0,"",""
"X9688","False",0,200,"12",0,"",""
"X9689","False",0,200,"12",0,"",""
"X969","False",0,200,"12",0,"",""
"X9690","False",0,200,"12",0,"",""
"X9691","False",0,200,"12",0,"",""
"X9692","False",0,200,"12",0,"",""
"X9693","False",0,200,"12",0,"",""
"X9694","False",0,200,"12",0,"",""
"X9698","False",0,200,"12",0,"",""
"X9699","False",0,200,"12",0,"",""
"X97","False",0,200,"12",0,"",""
"X970","False",0,200,"12",0,"",""
"X9700","False",0,200,"12",0,"",""
"X9701","False",0,200,"12",0,"",""
"X9702","False",0,200,"12",0,"",""
"X9703","False",0,200,"12",0,"",""
"X9704","False",0,200,"12",0,"",""
"X9708","False",0,200,"12",0,"",""
"X9709","False",0,200,"12",0,"",""
"X971","False",0,200,"12",0,"",""
"X9710","False",0,200,"12",0,"",""
"X9711","False",0,200,"12",0,"",""
"X9712","False",0,200,"12",0,"",""
"X9713","False",0,200,"12",0,"",""
"X9714","False",0,200,"12",0,"",""
"X9718","False",0,200,"12",0,"",""
"X9719","False",0,200,"12",0,"",""
"X972","False",0,200,"12",0,"",""
"X9720","False",0,200,"12",0,"",""
"X9721","False",0,200,"12",0,"",""
"X9722","False",0,200,"12",0,"",""
"X9723","False",0,200,"12",0,"",""
"X9724","False",0,200,"12",0,"",""
"X9728","False",0,200,"12",0,"",""
"X9729","False",0,200,"12",0,"",""
"X973","False",0,200,"12",0,"",""
"X9730","False",0,200,"12",0,"",""
"X9731","False",0,200,"12",0,"",""
"X9732","False",0,200,"12",0,"",""
"X9733","False",0,200,"12",0,"",""
"X9734","False",0,200,"12",0,"",""
"X9738","False",0,200,"12",0,"",""
"X9739","False",0,200,"12",0,"",""
"X974","False",0,200,"12",0,"",""
"X9740","False",0,200,"12",0,"",""
"X9741","False",0,200,"12",0,"",""
"X9742","False",0,200,"12",0,"",""
"X9743","False",0,200,"12",0,"",""
"X9744","False",0,200,"12",0,"",""
"X9748","False",0,200,"12",0,"",""
"X9749","False",0,200,"12",0,"",""
"X975","False",0,200,"12",0,"",""
"X9750","False",0,200,"12",0,"",""
"X9751","False",0,200,"12",0,"",""
"X9752","False",0,200,"12",0,"",""
"X9753","False",0,200,"12",0,"",""
"X9754","False",0,200,"12",0,"",""
"X9758","False",0,200,"12",0,"",""
"X9759","False",0,200,"12",0,"",""
"X976","False",0,200,"12",0,"",""
"X9760","False",0,200,"12",0,"",""
"X9761","False",0,200,"12",0,"",""
"X9762","False",0,200,"12",0,"",""
"X9763","False",0,200,"12",0,"",""
"X9764","False",0,200,"12",0,"",""
"X9768","False",0,200,"12",0,"",""
"X9769","False",0,200,"12",0,"",""
"X977","False",0,200,"12",0,"",""
"X9770","False",0,200,"12",0,"",""
"X9771","False",0,200,"12",0,"",""
"X9772","False",0,200,"12",0,"",""
"X9773","False",0,200,"12",0,"",""
"X9774","False",0,200,"12",0,"",""
"X9778","False",0,200,"12",0,"",""
"X9779","False",0,200,"12",0,"",""
"X978","False",0,200,"12",0,"",""
"X9780","False",0,200,"12",0,"",""
"X9781","False",0,200,"12",0,"",""
"X9782","False",0,200,"12",0,"",""
"X9783","False",0,200,"12",0,"",""
"X9784","False",0,200,"12",0,"",""
"X9788","False",0,200,"12",0,"",""
"X9789","False",0,200,"12",0,"",""
"X979","False",0,200,"12",0,"",""
"X9790","False",0,200,"12",0,"",""
"X9791","False",0,200,"12",0,"",""
"X9792","False",0,200,"12",0,"",""
"X9793","False",0,200,"12",0,"",""
"X9794","False",0,200,"12",0,"",""
"X9798","False",0,200,"12",0,"",""
"X9799","False",0,200,"12",0,"",""
"X98","False",0,200,"12",0,"",""
"X980","False",0,200,"12",0,"",""
"X9800","False",0,200,"12",0,"",""
"X9801","False",0,200,"12",0,"",""
"X9802","False",0,200,"12",0,"",""
"X9803","False",0,200,"12",0,"",""
"X9804","False",0,200,"12",0,"",""
"X9808","False",0,200,"12",0,"",""
"X9809","False",0,200,"12",0,"",""
"X981","False",0,200,"12",0,"",""
"X9810","False",0,200,"12",0,"",""
"X9811","False",0,200,"12",0,"",""
"X9812","False",0,200,"12",0,"",""
"X9813","False",0,200,"12",0,"",""
"X9814","False",0,200,"12",0,"",""
"X9818","False",0,200,"12",0,"",""
"X9819","False",0,200,"12",0,"",""
"X982","False",0,200,"12",0,"",""
"X9820","False",0,200,"12",0,"",""
"X9821","False",0,200,"12",0,"",""
"X9822","False",0,200,"12",0,"",""
"X9823","False",0,200,"12",0,"",""
"X9824","False",0,200,"12",0,"",""
"X9828","False",0,200,"12",0,"",""
"X9829","False",0,200,"12",0,"",""
"X983","False",0,200,"12",0,"",""
"X9830","False",0,200,"12",0,"",""
"X9831","False",0,200,"12",0,"",""
"X9832","False",0,200,"12",0,"",""
"X9833","False",0,200,"12",0,"",""
"X9834","False",0,200,"12",0,"",""
"X9838","False",0,200,"12",0,"",""
"X9839","False",0,200,"12",0,"",""
"X984","False",0,200,"12",0,"",""
"X9840","False",0,200,"12",0,"",""
"X9841","False",0,200,"12",0,"",""
"X9842","False",0,200,"12",0,"",""
"X9843","False",0,200,"12",0,"",""
"X9844","False",0,200,"12",0,"",""
"X9848","False",0,200,"12",0,"",""
"X9849","False",0,200,"12",0,"",""
"X985","False",0,200,"12",0,"",""
"X9850","False",0,200,"12",0,"",""
"X9851","False",0,200,"12",0,"",""
"X9852","False",0,200,"12",0,"",""
"X9853","False",0,200,"12",0,"",""
"X9854","False",0,200,"12",0,"",""
"X9858","False",0,200,"12",0,"",""
"X9859","False",0,200,"12",0,"",""
"X986","False",0,200,"12",0,"",""
"X9860","False",0,200,"12",0,"",""
"X9861","False",0,200,"12",0,"",""
"X9862","False",0,200,"12",0,"",""
"X9863","False",0,200,"12",0,"",""
"X9864","False",0,200,"12",0,"",""
"X9868","False",0,200,"12",0,"",""
"X9869","False",0,200,"12",0,"",""
"X987","False",0,200,"12",0,"",""
"X9870","False",0,200,"12",0,"",""
"X9871","False",0,200,"12",0,"",""
"X9872","False",0,200,"12",0,"",""
"X9873","False",0,200,"12",0,"",""
"X9874","False",0,200,"12",0,"",""
"X9878","False",0,200,"12",0,"",""
"X9879","False",0,200,"12",0,"",""
"X988","False",0,200,"12",0,"",""
"X9880","False",0,200,"12",0,"",""
"X9881","False",0,200,"12",0,"",""
"X9882","False",0,200,"12",0,"",""
"X9883","False",0,200,"12",0,"",""
"X9884","False",0,200,"12",0,"",""
"X9888","False",0,200,"12",0,"",""
"X9889","False",0,200,"12",0,"",""
"X989","False",0,200,"12",0,"",""
"X9890","False",0,200,"12",0,"",""
"X9891","False",0,200,"12",0,"",""
"X9892","False",0,200,"12",0,"",""
"X9893","False",0,200,"12",0,"",""
"X9894","False",0,200,"12",0,"",""
"X9898","False",0,200,"12",0,"",""
"X9899","False",0,200,"12",0,"",""
"X99","False",0,200,"12",0,"",""
"X990","False",0,200,"12",0,"",""
"X9900","False",0,200,"12",0,"",""
"X9901","False",0,200,"12",0,"",""
"X9902","False",0,200,"12",0,"",""
"X9903","False",0,200,"12",0,"",""
"X9904","False",0,200,"12",0,"",""
"X9908","False",0,200,"12",0,"",""
"X9909","False",0,200,"12",0,"",""
"X991","False",0,200,"12",0,"",""
"X9910","False",0,200,"12",0,"",""
"X9911","False",0,200,"12",0,"",""
"X9912","False",0,200,"12",0,"",""
"X9913","False",0,200,"12",0,"",""
"X9914","False",0,200,"12",0,"",""
"X9918","False",0,200,"12",0,"",""
"X9919","False",0,200,"12",0,"",""
"X992","False",0,200,"12",0,"",""
"X9920","False",0,200,"12",0,"",""
"X9921","False",0,200,"12",0,"",""
"X9922","False",0,200,"12",0,"",""
"X9923","False",0,200,"12",0,"",""
"X9924","False",0,200,"12",0,"",""
"X9928","False",0,200,"12",0,"",""
"X9929","False",0,200,"12",0,"",""
"X993","False",0,200,"12",0,"",""
"X9930","False",0,200,"12",0,"",""
"X9931","False",0,200,"12",0,"",""
"X9932","False",0,200,"12",0,"",""
"X9933","False",0,200,"12",0,"",""
"X9934","False",0,200,"12",0,"",""
"X9938","False",0,200,"12",0,"",""
"X9939","False",0,200,"12",0,"",""
"X994","False",0,200,"12",0,"",""
"X9940","False",0,200,"12",0,"",""
"X9941","False",0,200,"12",0,"",""
"X9942","False",0,200,"12",0,"",""
"X9943","False",0,200,"12",0,"",""
"X9944","False",0,200,"12",0,"",""
"X9948","False",0,200,"12",0,"",""
"X9949","False",0,200,"12",0,"",""
"X995","False",0,200,"12",0,"",""
"X9950","False",0,200,"12",0,"",""
"X9951","False",0,200,"12",0,"",""
"X9952","False",0,200,"12",0,"",""
"X9953","False",0,200,"12",0,"",""
"X9954","False",0,200,"12",0,"",""
"X9958","False",0,200,"12",0,"",""
"X9959","False",0,200,"12",0,"",""
"X996","False",0,200,"12",0,"",""
"X9960","False",0,200,"12",0,"",""
"X9961","False",0,200,"12",0,"",""
"X9962","False",0,200,"12",0,"",""
"X9963","False",0,200,"12",0,"",""
"X9964","False",0,200,"12",0,"",""
"X9968","False",0,200,"12",0,"",""
"X9969","False",0,200,"12",0,"",""
"X997","False",0,200,"12",0,"",""
"X9970","False",0,200,"12",0,"",""
"X9971","False",0,200,"12",0,"",""
"X9972","False",0,200,"12",0,"",""
"X9973","False",0,200,"12",0,"",""
"X9974","False",0,200,"12",0,"",""
"X9978","False",0,200,"12",0,"",""
"X9979","False",0,200,"12",0,"",""
"X998","False",0,200,"12",0,"",""
"X9980","False",0,200,"12",0,"",""
"X9981","False",0,200,"12",0,"",""
"X9982","False",0,200,"12",0,"",""
"X9983","False",0,200,"12",0,"",""
"X9984","False",0,200,"12",0,"",""
"X9988","False",0,200,"12",0,"",""
"X9989","False",0,200,"12",0,"",""
"X999","False",0,200,"12",0,"",""
"X9990","False",0,200,"12",0,"",""
"X9991","False",0,200,"12",0,"",""
"X9992","False",0,200,"12",0,"",""
"X9993","False",0,200,"12",0,"",""
"X9994","False",0,200,"12",0,"",""
"X9998","False",0,200,"12",0,"",""
"X9999","False",0,200,"12",0,"",""
"Y00","False",0,200,"12",0,"",""
"Y000","False",0,200,"12",0,"",""
"Y0000","False",0,200,"12",0,"",""
"Y0001","False",0,200,"12",0,"",""
"Y0002","False",0,200,"12",0,"",""
"Y0003","False",0,200,"12",0,"",""
"Y0004","False",0,200,"12",0,"",""
"Y0008","False",0,200,"12",0,"",""
"Y0009","False",0,200,"12",0,"",""
"Y001","False",0,200,"12",0,"",""
"Y0010","False",0,200,"12",0,"",""
"Y0011","False",0,200,"12",0,"",""
"Y0012","False",0,200,"12",0,"",""
"Y0013","False",0,200,"12",0,"",""
"Y0014","False",0,200,"12",0,"",""
"Y0018","False",0,200,"12",0,"",""
"Y0019","False",0,200,"12",0,"",""
"Y002","False",0,200,"12",0,"",""
"Y0020","False",0,200,"12",0,"",""
"Y0021","False",0,200,"12",0,"",""
"Y0022","False",0,200,"12",0,"",""
"Y0023","False",0,200,"12",0,"",""
"Y0024","False",0,200,"12",0,"",""
"Y0028","False",0,200,"12",0,"",""
"Y0029","False",0,200,"12",0,"",""
